Time,1
2018-11-09 12:06:32,"501,323,0"
2018-11-09 12:06:32,"500,323,0"
2018-11-09 12:06:33,"501,323,0"
2018-11-09 12:06:34,"501,323,0"
2018-11-09 12:06:35,"501,323,0"
2018-11-09 12:06:35,"501,323,0"
2018-11-09 12:06:36,"501,323,0"
2018-11-09 12:06:37,"501,323,0"
2018-11-09 12:06:38,"501,323,0"
2018-11-09 12:06:38,"501,323,0"
2018-11-09 12:06:39,"501,323,0"
2018-11-09 12:06:40,"501,323,0"
2018-11-09 12:06:41,"501,323,0"
2018-11-09 12:06:41,"501,323,0"
2018-11-09 12:06:42,"501,323,0"
2018-11-09 12:06:43,"501,323,0"
2018-11-09 12:06:44,"501,323,0"
2018-11-09 12:06:45,"501,323,0"
2018-11-09 12:06:45,"501,323,0"
2018-11-09 12:06:46,"501,323,0"
2018-11-09 12:06:47,"501,323,0"
2018-11-09 12:06:48,"501,323,0"
2018-11-09 12:06:48,"501,323,0"
2018-11-09 12:06:49,"501,323,0"
2018-11-09 12:06:50,"501,323,0"
2018-11-09 12:06:51,"502,323,0"
2018-11-09 12:06:52,"502,323,0"
2018-11-09 12:06:52,"502,323,0"
2018-11-09 12:06:53,"502,323,0"
2018-11-09 12:06:54,"503,323,0"
2018-11-09 12:06:55,"503,323,0"
2018-11-09 12:06:55,"503,324,0"
2018-11-09 12:06:56,"503,324,0"
2018-11-09 12:06:57,"503,324,0"
2018-11-09 12:06:58,"503,324,0"
2018-11-09 12:06:59,"503,324,0"
2018-11-09 12:06:59,"503,324,0"
2018-11-09 12:07:00,"503,324,0"
2018-11-09 12:07:01,"503,324,0"
2018-11-09 12:07:02,"503,324,0"
2018-11-09 12:07:03,"503,325,0"
2018-11-09 12:07:03,"503,325,0"
2018-11-09 12:07:04,"503,325,0"
2018-11-09 12:07:05,"503,325,0"
2018-11-09 12:07:06,"503,325,0"
2018-11-09 12:07:07,"503,325,0"
2018-11-09 12:07:07,"503,325,0"
2018-11-09 12:07:08,"503,325,0"
2018-11-09 12:07:09,"503,325,0"
2018-11-09 12:07:10,"503,325,0"
2018-11-09 12:07:10,"503,325,0"
2018-11-09 12:07:11,"503,325,0"
2018-11-09 12:07:12,"503,325,0"
2018-11-09 12:07:13,"503,325,0"
2018-11-09 12:07:14,"503,325,0"
2018-11-09 12:07:14,"503,325,0"
2018-11-09 12:07:15,"503,325,0"
2018-11-09 12:07:16,"503,325,0"
2018-11-09 12:07:17,"503,325,0"
2018-11-09 12:07:17,"504,325,0"
2018-11-09 12:07:18,"504,325,0"
2018-11-09 12:07:19,"505,325,0"
2018-11-09 12:07:20,"505,325,0"
2018-11-09 12:07:21,"504,325,0"
2018-11-09 12:07:21,"505,325,0"
2018-11-09 12:07:22,"505,325,0"
2018-11-09 12:07:23,"505,325,0"
2018-11-09 12:07:24,"505,325,0"
2018-11-09 12:07:24,"505,325,0"
2018-11-09 12:07:25,"505,325,0"
2018-11-09 12:07:26,"505,325,0"
2018-11-09 12:07:27,"505,325,0"
2018-11-09 12:07:27,"505,325,0"
2018-11-09 12:07:28,"505,325,0"
2018-11-09 12:07:29,"505,325,0"
2018-11-09 12:07:30,"504,325,0"
2018-11-09 12:07:30,"505,325,0"
2018-11-09 12:07:31,"504,325,0"
2018-11-09 12:07:32,"505,326,0"
2018-11-09 12:07:33,"505,325,0"
2018-11-09 12:07:34,"505,326,0"
2018-11-09 12:07:34,"505,326,0"
2018-11-09 12:07:35,"505,325,0"
2018-11-09 12:07:36,"505,325,0"
2018-11-09 12:07:37,"506,326,0"
2018-11-09 12:07:37,"505,325,0"
2018-11-09 12:07:38,"505,325,0"
2018-11-09 12:07:39,"506,325,0"
2018-11-09 12:07:40,"506,326,0"
2018-11-09 12:07:40,"506,326,0"
2018-11-09 12:07:41,"506,326,0"
2018-11-09 12:07:42,"506,326,0"
2018-11-09 12:07:43,"506,326,0"
2018-11-09 12:07:44,"506,326,0"
2018-11-09 12:07:44,"506,326,0"
2018-11-09 12:07:45,"506,326,0"
2018-11-09 12:07:46,"506,326,0"
2018-11-09 12:07:47,"506,326,0"
2018-11-09 12:07:47,"506,325,0"
2018-11-09 12:07:48,"506,325,0"
2018-11-09 12:07:49,"506,326,0"
2018-11-09 12:07:50,"506,326,0"
2018-11-09 12:07:50,"506,326,0"
2018-11-09 12:07:51,"506,326,0"
2018-11-09 12:07:52,"506,325,0"
2018-11-09 12:07:53,"506,325,0"
2018-11-09 12:07:54,"506,325,0"
2018-11-09 12:07:54,"506,326,0"
2018-11-09 12:07:55,"507,325,0"
2018-11-09 12:07:56,"507,326,0"
2018-11-09 12:07:57,"507,325,0"
2018-11-09 12:07:57,"507,325,0"
2018-11-09 12:07:58,"507,325,0"
2018-11-09 12:07:59,"507,325,0"
2018-11-09 12:08:00,"507,325,0"
2018-11-09 12:08:00,"507,325,0"
2018-11-09 12:08:01,"507,325,0"
2018-11-09 12:08:02,"507,325,0"
2018-11-09 12:08:03,"507,325,0"
2018-11-09 12:08:04,"507,325,0"
2018-11-09 12:08:04,"508,325,0"
2018-11-09 12:08:05,"508,325,0"
2018-11-09 12:08:06,"508,325,0"
2018-11-09 12:08:07,"508,325,0"
2018-11-09 12:08:07,"508,326,0"
2018-11-09 12:08:08,"508,326,0"
2018-11-09 12:08:09,"508,327,0"
2018-11-09 12:08:10,"508,327,0"
2018-11-09 12:08:11,"508,327,0"
2018-11-09 12:08:11,"508,327,0"
2018-11-09 12:08:12,"508,327,0"
2018-11-09 12:08:13,"509,327,0"
2018-11-09 12:08:14,"499,327,0"
2018-11-09 12:08:14,"508,325,0"
2018-11-09 12:08:15,"516,324,0"
2018-11-09 12:08:16,"506,326,0"
2018-11-09 12:08:17,"499,327,0"
2018-11-09 12:08:18,"507,326,0"
2018-11-09 12:08:18,"499,327,0"
2018-11-09 12:08:19,"508,325,0"
2018-11-09 12:08:20,"517,324,0"
2018-11-09 12:08:21,"508,325,0"
2018-11-09 12:08:21,"509,327,0"
2018-11-09 12:08:22,"509,327,0"
2018-11-09 12:08:23,"509,326,0"
2018-11-09 12:08:24,"509,326,0"
2018-11-09 12:08:25,"509,326,0"
2018-11-09 12:08:25,"509,326,0"
2018-11-09 12:08:26,"509,326,0"
2018-11-09 12:08:27,"509,326,0"
2018-11-09 12:08:28,"509,326,0"
2018-11-09 12:08:29,"509,326,0"
2018-11-09 12:08:29,"509,326,0"
2018-11-09 12:08:30,"510,326,0"
2018-11-09 12:08:31,"509,326,0"
2018-11-09 12:08:32,"509,326,0"
2018-11-09 12:08:32,"509,326,0"
2018-11-09 12:08:33,"509,326,0"
2018-11-09 12:08:34,"509,326,0"
2018-11-09 12:08:35,"509,326,0"
2018-11-09 12:08:36,"509,326,0"
2018-11-09 12:08:36,"509,326,0"
2018-11-09 12:08:37,"509,326,0"
2018-11-09 12:08:38,"509,326,0"
2018-11-09 12:08:39,"509,326,0"
2018-11-09 12:08:40,"510,326,0"
2018-11-09 12:08:40,"510,325,0"
2018-11-09 12:08:41,"510,325,0"
2018-11-09 12:08:42,"510,325,0"
2018-11-09 12:08:43,"510,325,0"
2018-11-09 12:08:44,"510,325,0"
2018-11-09 12:08:44,"510,325,0"
2018-11-09 12:08:45,"511,325,0"
2018-11-09 12:08:46,"510,325,0"
2018-11-09 12:08:47,"511,325,0"
2018-11-09 12:08:48,"510,326,0"
2018-11-09 12:08:48,"511,326,0"
2018-11-09 12:08:49,"511,326,0"
2018-11-09 12:08:50,"511,325,0"
2018-11-09 12:08:51,"511,326,0"
2018-11-09 12:08:52,"511,326,0"
2018-11-09 12:08:53,"511,326,0"
2018-11-09 12:08:53,"512,326,0"
2018-11-09 12:08:54,"512,326,0"
2018-11-09 12:08:55,"512,326,0"
2018-11-09 12:08:56,"512,326,0"
2018-11-09 12:08:57,"511,326,0"
2018-11-09 12:08:58,"511,326,0"
2018-11-09 12:08:58,"511,326,0"
2018-11-09 12:08:59,"512,326,0"
2018-11-09 12:09:00,"512,326,0"
2018-11-09 12:09:01,"512,326,0"
2018-11-09 12:09:02,"512,326,0"
2018-11-09 12:09:02,"512,327,0"
2018-11-09 12:09:03,"512,327,0"
2018-11-09 12:09:04,"512,327,0"
2018-11-09 12:09:05,"512,327,0"
2018-11-09 12:09:06,"512,327,0"
2018-11-09 12:09:06,"512,328,0"
2018-11-09 12:09:07,"512,327,0"
2018-11-09 12:09:08,"512,328,0"
2018-11-09 12:09:09,"512,328,0"
2018-11-09 12:09:10,"512,328,0"
2018-11-09 12:09:10,"513,328,0"
2018-11-09 12:09:11,"512,328,0"
2018-11-09 12:09:12,"513,328,0"
2018-11-09 12:09:13,"514,328,0"
2018-11-09 12:09:14,"514,328,0"
2018-11-09 12:09:15,"514,328,0"
2018-11-09 12:09:15,"513,328,0"
2018-11-09 12:09:16,"513,328,0"
2018-11-09 12:09:17,"513,328,0"
2018-11-09 12:09:18,"514,328,0"
2018-11-09 12:09:19,"514,328,0"
2018-11-09 12:09:19,"514,328,0"
2018-11-09 12:09:20,"514,328,0"
2018-11-09 12:09:21,"514,328,0"
2018-11-09 12:09:22,"514,328,0"
2018-11-09 12:09:23,"514,328,0"
2018-11-09 12:09:23,"514,328,0"
2018-11-09 12:09:24,"514,328,0"
2018-11-09 12:09:25,"514,328,0"
2018-11-09 12:09:26,"514,328,0"
2018-11-09 12:09:27,"514,328,0"
2018-11-09 12:09:27,"514,328,0"
2018-11-09 12:09:28,"514,328,0"
2018-11-09 12:09:29,"514,328,0"
2018-11-09 12:09:30,"514,328,0"
2018-11-09 12:09:31,"515,328,0"
2018-11-09 12:09:31,"514,328,0"
2018-11-09 12:09:32,"514,328,0"
2018-11-09 12:09:33,"514,328,0"
2018-11-09 12:09:34,"514,328,0"
2018-11-09 12:09:35,"514,328,0"
2018-11-09 12:09:36,"514,328,0"
2018-11-09 12:09:36,"514,328,0"
2018-11-09 12:09:37,"515,328,0"
2018-11-09 12:09:38,"515,328,0"
2018-11-09 12:09:39,"515,328,0"
2018-11-09 12:09:39,"515,328,0"
2018-11-09 12:09:40,"515,328,0"
2018-11-09 12:09:41,"515,328,0"
2018-11-09 12:09:42,"515,329,0"
2018-11-09 12:09:43,"515,329,0"
2018-11-09 12:09:44,"515,328,0"
2018-11-09 12:09:45,"515,329,0"
2018-11-09 12:09:45,"515,329,0"
2018-11-09 12:09:46,"516,329,0"
2018-11-09 12:09:47,"515,329,0"
2018-11-09 12:09:48,"516,329,0"
2018-11-09 12:09:49,"516,329,0"
2018-11-09 12:09:49,"515,330,0"
2018-11-09 12:09:50,"516,330,0"
2018-11-09 12:09:51,"516,330,0"
2018-11-09 12:09:52,"516,330,0"
2018-11-09 12:09:53,"516,330,0"
2018-11-09 12:09:54,"516,330,0"
2018-11-09 12:09:55,"516,330,0"
2018-11-09 12:09:55,"516,330,0"
2018-11-09 12:09:56,"516,330,0"
2018-11-09 12:09:57,"516,330,0"
2018-11-09 12:09:58,"516,330,0"
2018-11-09 12:09:59,"517,330,0"
2018-11-09 12:09:59,"516,330,0"
2018-11-09 12:10:00,"517,330,0"
2018-11-09 12:10:01,"517,330,0"
2018-11-09 12:10:02,"517,330,0"
2018-11-09 12:10:03,"517,330,0"
2018-11-09 12:10:04,"517,330,0"
2018-11-09 12:10:05,"517,330,0"
2018-11-09 12:10:05,"517,330,0"
2018-11-09 12:10:06,"517,330,0"
2018-11-09 12:10:07,"517,330,0"
2018-11-09 12:10:08,"517,330,0"
2018-11-09 12:10:09,"517,330,0"
2018-11-09 12:10:09,"517,330,0"
2018-11-09 12:10:10,"517,330,0"
2018-11-09 12:10:11,"517,330,0"
2018-11-09 12:10:12,"517,330,0"
2018-11-09 12:10:13,"517,330,0"
2018-11-09 12:10:13,"517,330,0"
2018-11-09 12:10:14,"517,330,0"
2018-11-09 12:10:15,"527,329,0"
2018-11-09 12:10:16,"517,330,0"
2018-11-09 12:10:17,"517,330,0"
2018-11-09 12:10:17,"517,330,0"
2018-11-09 12:10:18,"516,330,0"
2018-11-09 12:10:19,"517,330,0"
2018-11-09 12:10:20,"516,330,0"
2018-11-09 12:10:21,"516,330,0"
2018-11-09 12:10:21,"516,330,0"
2018-11-09 12:10:22,"516,330,0"
2018-11-09 12:10:23,"516,330,0"
2018-11-09 12:10:24,"516,330,0"
2018-11-09 12:10:25,"516,330,0"
2018-11-09 12:10:26,"516,329,0"
2018-11-09 12:10:26,"515,330,0"
2018-11-09 12:10:27,"515,329,0"
2018-11-09 12:10:28,"515,329,0"
2018-11-09 12:10:29,"516,329,0"
2018-11-09 12:10:30,"516,329,0"
2018-11-09 12:10:30,"515,329,0"
2018-11-09 12:10:31,"515,329,0"
2018-11-09 12:10:32,"515,329,0"
2018-11-09 12:10:33,"514,328,0"
2018-11-09 12:10:34,"514,329,0"
2018-11-09 12:10:35,"514,328,0"
2018-11-09 12:10:36,"514,329,0"
2018-11-09 12:10:36,"514,329,0"
2018-11-09 12:10:37,"514,330,0"
2018-11-09 12:10:38,"514,330,0"
2018-11-09 12:10:39,"514,330,0"
2018-11-09 12:10:40,"514,330,0"
2018-11-09 12:10:41,"514,330,0"
2018-11-09 12:10:41,"514,328,0"
2018-11-09 12:10:42,"514,328,0"
2018-11-09 12:10:43,"514,328,0"
2018-11-09 12:10:44,"514,328,0"
2018-11-09 12:10:45,"514,328,0"
2018-11-09 12:10:45,"514,329,0"
2018-11-09 12:10:46,"514,329,0"
2018-11-09 12:10:47,"514,329,0"
2018-11-09 12:10:48,"514,329,0"
2018-11-09 12:10:49,"514,329,0"
2018-11-09 12:10:49,"513,329,0"
2018-11-09 12:10:50,"513,329,0"
2018-11-09 12:10:51,"513,329,0"
2018-11-09 12:10:52,"513,329,0"
2018-11-09 12:10:53,"513,328,0"
2018-11-09 12:10:54,"513,329,0"
2018-11-09 12:10:54,"513,328,0"
2018-11-09 12:10:55,"513,329,0"
2018-11-09 12:10:56,"513,328,0"
2018-11-09 12:10:57,"513,328,0"
2018-11-09 12:10:58,"513,328,0"
2018-11-09 12:10:59,"513,328,0"
2018-11-09 12:10:59,"513,328,0"
2018-11-09 12:11:00,"513,328,0"
2018-11-09 12:11:01,"513,328,0"
2018-11-09 12:11:02,"513,329,0"
2018-11-09 12:11:03,"513,329,0"
2018-11-09 12:11:04,"513,329,0"
2018-11-09 12:11:04,"513,329,0"
2018-11-09 12:11:05,"513,329,0"
2018-11-09 12:11:06,"513,328,0"
2018-11-09 12:11:07,"513,328,0"
2018-11-09 12:11:08,"512,327,0"
2018-11-09 12:11:09,"513,327,0"
2018-11-09 12:11:09,"512,327,0"
2018-11-09 12:11:10,"512,327,0"
2018-11-09 12:11:11,"512,327,0"
2018-11-09 12:11:12,"512,327,0"
2018-11-09 12:11:13,"512,327,0"
2018-11-09 12:11:14,"512,327,0"
2018-11-09 12:11:14,"512,327,0"
2018-11-09 12:11:15,"512,327,0"
2018-11-09 12:11:16,"512,327,0"
2018-11-09 12:11:17,"512,327,0"
2018-11-09 12:11:18,"512,327,0"
2018-11-09 12:11:19,"512,327,0"
2018-11-09 12:11:20,"512,327,0"
2018-11-09 12:11:20,"511,327,0"
2018-11-09 12:11:21,"511,327,0"
2018-11-09 12:11:22,"511,327,0"
2018-11-09 12:11:23,"511,327,0"
2018-11-09 12:11:24,"511,327,0"
2018-11-09 12:11:25,"511,328,0"
2018-11-09 12:11:25,"511,328,0"
2018-11-09 12:11:26,"511,328,0"
2018-11-09 12:11:27,"510,328,0"
2018-11-09 12:11:28,"510,328,0"
2018-11-09 12:11:29,"510,328,0"
2018-11-09 12:11:29,"510,328,0"
2018-11-09 12:11:30,"512,328,0"
2018-11-09 12:11:31,"511,328,0"
2018-11-09 12:11:32,"510,328,0"
2018-11-09 12:11:33,"511,328,0"
2018-11-09 12:11:34,"511,328,0"
2018-11-09 12:11:35,"511,328,0"
2018-11-09 12:11:35,"511,328,0"
2018-11-09 12:11:36,"511,328,0"
2018-11-09 12:11:37,"511,328,0"
2018-11-09 12:11:38,"512,328,0"
2018-11-09 12:11:39,"512,327,0"
2018-11-09 12:11:40,"512,328,0"
2018-11-09 12:11:41,"512,327,0"
2018-11-09 12:11:41,"511,328,0"
2018-11-09 12:11:42,"511,328,0"
2018-11-09 12:11:43,"511,328,0"
2018-11-09 12:11:44,"511,328,0"
2018-11-09 12:11:45,"512,328,0"
2018-11-09 12:11:46,"511,328,0"
2018-11-09 12:11:46,"511,328,0"
2018-11-09 12:11:47,"512,328,0"
2018-11-09 12:11:48,"512,328,0"
2018-11-09 12:11:49,"512,328,0"
2018-11-09 12:11:50,"512,328,0"
2018-11-09 12:11:51,"512,328,0"
2018-11-09 12:11:52,"512,327,0"
2018-11-09 12:11:52,"512,328,0"
2018-11-09 12:11:53,"512,328,0"
2018-11-09 12:11:54,"512,328,0"
2018-11-09 12:11:55,"512,328,0"
2018-11-09 12:11:56,"512,328,0"
2018-11-09 12:11:57,"512,328,0"
2018-11-09 12:11:58,"511,328,0"
2018-11-09 12:11:59,"511,328,0"
2018-11-09 12:11:59,"511,328,0"
2018-11-09 12:12:00,"511,327,0"
2018-11-09 12:12:01,"511,327,0"
2018-11-09 12:12:02,"511,327,0"
2018-11-09 12:12:03,"511,327,0"
2018-11-09 12:12:04,"511,327,0"
2018-11-09 12:12:05,"511,327,0"
2018-11-09 12:12:05,"511,327,0"
2018-11-09 12:12:06,"511,326,0"
2018-11-09 12:12:07,"511,327,0"
2018-11-09 12:12:08,"511,327,0"
2018-11-09 12:12:09,"510,327,0"
2018-11-09 12:12:10,"510,327,0"
2018-11-09 12:12:11,"511,327,0"
2018-11-09 12:12:11,"509,326,0"
2018-11-09 12:12:12,"509,326,0"
2018-11-09 12:12:13,"510,326,0"
2018-11-09 12:12:14,"510,326,0"
2018-11-09 12:12:15,"510,326,0"
2018-11-09 12:12:16,"510,326,0"
2018-11-09 12:12:17,"510,326,0"
2018-11-09 12:12:18,"510,326,0"
2018-11-09 12:12:18,"511,326,0"
2018-11-09 12:12:19,"511,327,0"
2018-11-09 12:12:20,"511,328,0"
2018-11-09 12:12:21,"513,328,0"
2018-11-09 12:12:22,"514,329,0"
2018-11-09 12:12:23,"515,329,0"
2018-11-09 12:12:24,"516,329,0"
2018-11-09 12:12:24,"516,330,0"
2018-11-09 12:12:25,"518,330,0"
2018-11-09 12:12:26,"521,331,0"
2018-11-09 12:12:27,"525,331,0"
2018-11-09 12:12:28,"532,332,0"
2018-11-09 12:12:29,"539,332,0"
2018-11-09 12:12:30,"548,333,0"
2018-11-09 12:12:31,"555,334,0"
2018-11-09 12:12:31,"564,339,0"
2018-11-09 12:12:32,"569,341,0"
2018-11-09 12:12:33,"576,342,0"
2018-11-09 12:12:34,"584,346,0"
2018-11-09 12:12:35,"592,348,0"
2018-11-09 12:12:36,"601,351,0"
2018-11-09 12:12:37,"610,353,0"
2018-11-09 12:12:37,"622,355,0"
2018-11-09 12:12:38,"633,357,0"
2018-11-09 12:12:39,"644,359,0"
2018-11-09 12:12:40,"652,356,0"
2018-11-09 12:12:41,"673,357,0"
2018-11-09 12:12:42,"669,352,0"
2018-11-09 12:12:43,"675,352,0"
2018-11-09 12:12:43,"683,352,0"
2018-11-09 12:12:44,"687,352,0"
2018-11-09 12:12:45,"693,352,0"
2018-11-09 12:12:46,"698,351,0"
2018-11-09 12:12:47,"700,351,0"
2018-11-09 12:12:48,"699,350,0"
2018-11-09 12:12:49,"696,349,0"
2018-11-09 12:12:50,"691,346,0"
2018-11-09 12:12:51,"698,349,0"
2018-11-09 12:12:51,"698,349,0"
2018-11-09 12:12:52,"698,351,0"
2018-11-09 12:12:53,"714,350,0"
2018-11-09 12:12:54,"700,350,0"
2018-11-09 12:12:55,"719,349,0"
2018-11-09 12:12:55,"689,349,0"
2018-11-09 12:12:56,"723,349,0"
2018-11-09 12:12:57,"699,348,0"
2018-11-09 12:12:58,"710,350,0"
2018-11-09 12:12:59,"688,346,0"
2018-11-09 12:12:59,"726,349,0"
